"date","block","DailyLPCD"
2016-07-10,"PG_B1",177.209880828416
2016-07-10,"PG_B2",164.166959372439
2016-07-10,"PG_B3",118.642745709828
2016-07-10,"PG_B4",129.546458083643
2016-07-10,"PG_B5",168.218465539662
2016-07-11,"PG_B1",167.236491958811
2016-07-11,"PG_B2",148.469148811615
2016-07-11,"PG_B3",100.828446930981
2016-07-11,"PG_B4",114.492525074118
2016-07-11,"PG_B5",136.842652795839
2016-07-12,"PG_B1",166.250144625709
2016-07-12,"PG_B2",146.923662334621
2016-07-12,"PG_B3",99.1312066275754
2016-07-12,"PG_B4",110.37343089636
2016-07-12,"PG_B5",141.388816644994
2016-07-13,"PG_B1",157.919703806549
2016-07-13,"PG_B2",144.99180423838
2016-07-13,"PG_B3",99.3517671741352
2016-07-13,"PG_B4",111.385857566391
2016-07-13,"PG_B5",139.849154746424
2016-07-14,"PG_B1",156.077172278144
2016-07-14,"PG_B2",145.427935838895
2016-07-14,"PG_B3",100.777341438485
2016-07-14,"PG_B4",107.392922475241
2016-07-14,"PG_B5",138.88166449935
2016-07-15,"PG_B1",150.240078676386
2016-07-15,"PG_B2",142.594543964407
2016-07-15,"PG_B3",102.902254021195
2016-07-15,"PG_B4",103.83523623289
2016-07-15,"PG_B5",136.899869960988
2016-07-16,"PG_B1",170.354622237649
2016-07-16,"PG_B2",158.84556843461
2016-07-16,"PG_B3",112.198074129862
2016-07-16,"PG_B4",120.721629975399
2016-07-16,"PG_B5",149.1755526658
2016-07-17,"PG_B1",175.633460603957
2016-07-17,"PG_B2",164.816766186629
2016-07-17,"PG_B3",113.596750766582
2016-07-17,"PG_B4",119.390651611682
2016-07-17,"PG_B5",155.414824447334
2016-07-18,"PG_B1",162.567974083073
2016-07-18,"PG_B2",158.3830933146
2016-07-18,"PG_B3",105.274624778095
2016-07-18,"PG_B4",110.770832019176
2016-07-18,"PG_B5",142.366710013004
2016-07-19,"PG_B1",158.778780516025
2016-07-19,"PG_B2",148.46036763845
2016-07-19,"PG_B3",102.237882618753
2016-07-19,"PG_B4",109.944490001892
2016-07-19,"PG_B5",140.996098829649
2016-07-20,"PG_B1",154.162327895407
2016-07-20,"PG_B2",152.830464816766
2016-07-20,"PG_B3",101.93124966378
2016-07-20,"PG_B4",106.323724216237
2016-07-20,"PG_B5",134.668400520156
2016-07-21,"PG_B1",160.496933934976
2016-07-21,"PG_B2",148.267181828826
2016-07-21,"PG_B3",96.9551885523697
2016-07-21,"PG_B4",107.033369078408
2016-07-21,"PG_B5",142.093628088427
2016-07-22,"PG_B1",157.239962975819
2016-07-22,"PG_B2",139.509425125863
2016-07-22,"PG_B3",104.459626660928
2016-07-22,"PG_B4",103.037280010093
2016-07-22,"PG_B5",130.403120936281
2016-07-23,"PG_B1",162.863010528752
2016-07-23,"PG_B2",158.333333333333
2016-07-23,"PG_B3",121.232987250524
2016-07-23,"PG_B4",116.876931811014
2016-07-23,"PG_B5",148.905071521456
2016-07-24,"PG_B1",176.579312738632
2016-07-24,"PG_B2",165.343636576513
2016-07-24,"PG_B3",111.843025445156
2016-07-24,"PG_B4",128.556109253769
2016-07-24,"PG_B5",155.511053315995
2016-07-25,"PG_B1",157.913918778202
2016-07-25,"PG_B2",153.898840885142
2016-07-25,"PG_B3",105.312281456776
2016-07-25,"PG_B4",111.124077461679
2016-07-25,"PG_B5",143.09232769831
2016-07-26,"PG_B1",157.506074279764
2016-07-26,"PG_B2",141.268586816532
2016-07-26,"PG_B3",99.9811716606595
2016-07-26,"PG_B4",106.251182741437
2016-07-26,"PG_B5",146.426527958388
2016-07-27,"PG_B1",164.497281036677
2016-07-27,"PG_B2",153.963236155017
2016-07-27,"PG_B3",106.471569207596
2016-07-27,"PG_B4",113.808112029269
2016-07-27,"PG_B5",141.973992197659
2016-07-28,"PG_B1",155.64618766632
2016-07-28,"PG_B2",147.53249034071
2016-07-28,"PG_B3",97.2510624562914
2016-07-28,"PG_B4",102.081624929036
2016-07-28,"PG_B5",136.132639791938
2016-07-29,"PG_B1",151.883026726831
2016-07-29,"PG_B2",145.407446434844
2016-07-29,"PG_B3",105.185862606918
2016-07-29,"PG_B4",106.926133854791
2016-07-29,"PG_B5",145.690507152146
2016-07-30,"PG_B1",168.396390142312
2016-07-30,"PG_B2",160.446669008313
2016-07-30,"PG_B3",113.637097208026
2016-07-30,"PG_B4",122.866334447739
2016-07-30,"PG_B5",146.702210663199
2016-07-31,"PG_B1",173.840101816499
2016-07-31,"PG_B2",169.500058541154
2016-07-31,"PG_B3",121.690246920222
2016-07-31,"PG_B4",116.495300574024
2016-07-31,"PG_B5",168.091027308192
2016-08-01,"PG_B1",172.798796714104
2016-08-01,"PG_B2",164.210865238262
2016-08-01,"PG_B3",114.204637151003
2016-08-01,"PG_B4",111.739103008894
2016-08-01,"PG_B5",139.851755526658
2016-08-02,"PG_B1",164.118361679972
2016-08-02,"PG_B2",151.191312492682
2016-08-02,"PG_B3",105.358007423745
2016-08-02,"PG_B4",110.363968964865
2016-08-02,"PG_B5",145.472041612484
2016-08-03,"PG_B1",161.706004859424
2016-08-03,"PG_B2",150.632244467861
2016-08-03,"PG_B3",100.376566786809
2016-08-03,"PG_B4",108.777518450766
2016-08-03,"PG_B5",139.279583875163
2016-08-04,"PG_B1",164.908018049288
2016-08-04,"PG_B2",153.292939936776
2016-08-04,"PG_B3",102.423476249395
2016-08-04,"PG_B4",102.986816375449
2016-08-04,"PG_B5",148.738621586476
2016-08-05,"PG_B1",160.560569246789
2016-08-05,"PG_B2",163.792295984077
2016-08-05,"PG_B3",107.913282048523
2016-08-05,"PG_B4",119.132025484135
2016-08-05,"PG_B5",152.455136540962
2016-08-06,"PG_B1",160.065949323152
2016-08-06,"PG_B2",162.161924833158
2016-08-06,"PG_B3",107.754586045511
2016-08-06,"PG_B4",117.387876111777
2016-08-06,"PG_B5",151.797139141743
2016-08-07,"PG_B1",160.028346638899
2016-08-07,"PG_B2",160.903290012879
2016-08-07,"PG_B3",107.224702781215
2016-08-07,"PG_B4",118.239449946382
2016-08-07,"PG_B5",151.656697009103
2016-08-08,"PG_B1",170.609163484901
2016-08-08,"PG_B2",150.796159700269
2016-08-08,"PG_B3",102.340093603744
2016-08-08,"PG_B4",97.1393427111588
2016-08-08,"PG_B5",148.569570871261
2016-08-09,"PG_B1",172.836399398357
2016-08-09,"PG_B2",168.859032900129
2016-08-09,"PG_B3",114.925493571467
2016-08-09,"PG_B4",119.264492525074
2016-08-09,"PG_B5",161.867360208062
2016-08-10,"PG_B1",176.452042115006
2016-08-10,"PG_B2",155.540920266948
2016-08-10,"PG_B3",102.399268384528
2016-08-10,"PG_B4",114.852078470952
2016-08-10,"PG_B5",149.068920676203
2016-08-11,"PG_B1",165.171236839061
2016-08-11,"PG_B2",149.689731881513
2016-08-11,"PG_B3",103.940502447684
2016-08-11,"PG_B4",105.983094682394
2016-08-11,"PG_B5",142.915474642393
2016-08-12,"PG_B1",165.124956612287
2016-08-12,"PG_B2",148.501346446552
2016-08-12,"PG_B3",99.2737640540104
2016-08-12,"PG_B4",109.607014445215
2016-08-12,"PG_B5",144.631989596879
2016-08-13,"PG_B1",167.762929538355
2016-08-13,"PG_B2",166.461772626156
2016-08-13,"PG_B3",111.412663403088
2016-08-13,"PG_B4",124.26670030909
2016-08-13,"PG_B5",146.2366710013
2016-08-14,"PG_B1",176.009487446488
2016-08-14,"PG_B2",165.18850251727
2016-08-14,"PG_B3",113.836139652483
2016-08-14,"PG_B4",125.200277549991
2016-08-14,"PG_B5",167.778933680104
2016-08-15,"PG_B1",161.318407960199
2016-08-15,"PG_B2",153.711509190961
2016-08-15,"PG_B3",101.339501855936
2016-08-15,"PG_B4",118.375070964486
2016-08-15,"PG_B5",147.443433029909
2016-08-16,"PG_B1",162.165914612982
2016-08-16,"PG_B2",158.877766069547
2016-08-16,"PG_B3",102.286298348486
2016-08-16,"PG_B4",122.021068567464
2016-08-16,"PG_B5",149.170351105332
2016-08-17,"PG_B1",163.487793590189
2016-08-17,"PG_B2",155.704835499356
2016-08-17,"PG_B3",93.2271773629566
2016-08-17,"PG_B4",113.152084778906
2016-08-17,"PG_B5",140.983094928479
2016-08-18,"PG_B1",157.960199004975
2016-08-18,"PG_B2",169.063926940639
2016-08-18,"PG_B3",101.740276507612
2016-08-18,"PG_B4",116.466914779537
2016-08-18,"PG_B5",138.286085825748
2016-08-19,"PG_B1",158.735392803425
2016-08-19,"PG_B2",153.392459899309
2016-08-19,"PG_B3",99.6126741621389
2016-08-19,"PG_B4",117.189175550369
2016-08-19,"PG_B5",139.997399219766
2016-08-20,"PG_B1",164.803887539049
2016-08-20,"PG_B2",178.594426882098
2016-08-20,"PG_B3",109.774597880467
2016-08-20,"PG_B4",125.004730965748
2016-08-20,"PG_B5",157.947984395319
2016-08-21,"PG_B1",171.55790813375
2016-08-21,"PG_B2",177.704601334738
2016-08-21,"PG_B3",107.130561084512
2016-08-21,"PG_B4",132.369267646502
2016-08-21,"PG_B5",155.950585175553
2016-08-22,"PG_B1",161.335763045239
2016-08-22,"PG_B2",163.432267884323
2016-08-22,"PG_B3",100.710097369412
2016-08-22,"PG_B4",120.951870308459
2016-08-22,"PG_B5",145.401820546164
2016-08-23,"PG_B1",160.230822631031
2016-08-23,"PG_B2",158.754829645241
2016-08-23,"PG_B3",97.5039001560062
2016-08-23,"PG_B4",122.080994133602
2016-08-23,"PG_B5",145.492847854356
2016-08-24,"PG_B1",165.660071734352
2016-08-24,"PG_B2",158.055262849783
2016-08-24,"PG_B3",104.798536769057
2016-08-24,"PG_B4",113.341323408819
2016-08-24,"PG_B5",141.18855656697
2016-08-25,"PG_B1",160.291565428671
2016-08-25,"PG_B2",158.968504858916
2016-08-25,"PG_B3",100.04572596697
2016-08-25,"PG_B4",116.914779536996
2016-08-25,"PG_B5",140.439531859558
2016-08-26,"PG_B1",162.689459678352
2016-08-26,"PG_B2",146.897318815127
2016-08-26,"PG_B3",101.409435687772
2016-08-26,"PG_B4",118.084905065287
2016-08-26,"PG_B5",139.178153446034
2016-08-27,"PG_B1",165.015041073701
2016-08-27,"PG_B2",169.283456269758
2016-08-27,"PG_B3",104.354725913174
2016-08-27,"PG_B4",133.205071595282
2016-08-27,"PG_B5",150.161248374512
2016-08-28,"PG_B1",174.650005785028
2016-08-28,"PG_B2",180.537993209226
2016-08-28,"PG_B3",110.000537952553
2016-08-28,"PG_B4",135.431779473917
2016-08-28,"PG_B5",163.03511053316
2016-08-29,"PG_B1",163.944810829573
2016-08-29,"PG_B2",162.70343051165
2016-08-29,"PG_B3",103.128194093281
2016-08-29,"PG_B4",123.620134990223
2016-08-29,"PG_B5",151.378413524057
2016-08-30,"PG_B1",156.114774962397
2016-08-30,"PG_B2",158.942161339422
2016-08-30,"PG_B3",99.0236161170585
2016-08-30,"PG_B4",113.666183056835
2016-08-30,"PG_B5",137.409622886866
2016-08-31,"PG_B1",166.099733888696
2016-08-31,"PG_B2",160.408617257932
2016-08-31,"PG_B3",102.025391360482
2016-08-31,"PG_B4",119.2802624109
2016-08-31,"PG_B5",144.065019505852
2016-09-01,"PG_B1",163.886960546107
2016-09-01,"PG_B2",157.019084416345
2016-09-01,"PG_B3",95.3978159126365
2016-09-01,"PG_B4",111.076767804201
2016-09-01,"PG_B5",142.091027308192
2016-09-02,"PG_B1",167.641443943075
2016-09-02,"PG_B2",151.284978339773
2016-09-02,"PG_B3",110.950024207865
2016-09-02,"PG_B4",121.759288462752
2016-09-02,"PG_B5",148.400520156047
2016-09-03,"PG_B1",158.503991669559
2016-09-03,"PG_B2",165.923194005386
2016-09-03,"PG_B3",104.263273979235
2016-09-03,"PG_B4",121.601589604491
2016-09-03,"PG_B5",157.289986996099
2016-09-04,"PG_B1",169.058775888002
2016-09-04,"PG_B2",173.94333216251
2016-09-04,"PG_B3",109.605142826403
2016-09-04,"PG_B4",127.039046237305
2016-09-04,"PG_B5",160.052015604681
2016-09-05,"PG_B1",163.213004743723
2016-09-05,"PG_B2",155.839480154549
2016-09-05,"PG_B3",109.462585399968
2016-09-05,"PG_B4",123.610673058727
2016-09-05,"PG_B5",141.817945383615
2016-09-06,"PG_B1",157.208145319912
2016-09-06,"PG_B2",158.119658119658
2016-09-06,"PG_B3",101.527785249341
2016-09-06,"PG_B4",115.375638680376
2016-09-06,"PG_B5",140.351105331599
2016-09-07,"PG_B1",161.21427744996
2016-09-07,"PG_B2",154.574991218827
2016-09-07,"PG_B3",93.8189251707999
2016-09-07,"PG_B4",120.040370907715
2016-09-07,"PG_B5",137.765929778934
2016-09-08,"PG_B1",161.182459794053
2016-09-08,"PG_B2",157.335206650275
2016-09-08,"PG_B3",101.769863898004
2016-09-08,"PG_B4",114.180281334763
2016-09-08,"PG_B5",150.486345903771
2016-09-09,"PG_B1",152.149138030776
2016-09-09,"PG_B2",154.759395855286
2016-09-09,"PG_B3",102.896874495669
2016-09-09,"PG_B4",108.364347442125
2016-09-09,"PG_B5",135.732119635891
2016-09-10,"PG_B1",156.994099271086
2016-09-10,"PG_B2",164.260625219529
2016-09-10,"PG_B3",106.630265210608
2016-09-10,"PG_B4",117.845202800732
2016-09-10,"PG_B5",145.297789336801
2016-09-11,"PG_B1",173.600023140113
2016-09-11,"PG_B2",160.461304296921
2016-09-11,"PG_B3",112.746785733498
2016-09-11,"PG_B4",125.212893458651
2016-09-11,"PG_B5",145.42522756827
2016-09-12,"PG_B1",169.284391993521
2016-09-12,"PG_B2",168.668774148226
2016-09-12,"PG_B3",104.876539889182
2016-09-12,"PG_B4",122.427931621775
2016-09-12,"PG_B5",157.097529258778
2016-09-13,"PG_B1",168.653823903737
2016-09-13,"PG_B2",148.463294696171
2016-09-13,"PG_B3",105.694227769111
2016-09-13,"PG_B4",116.198826720495
2016-09-13,"PG_B5",148.296488946684
2016-09-14,"PG_B1",170.776929306954
2016-09-14,"PG_B2",143.727315302658
2016-09-14,"PG_B3",97.7674969067728
2016-09-14,"PG_B4",111.619251876616
2016-09-14,"PG_B5",134.408322496749
2016-09-15,"PG_B1",171.233946546338
2016-09-15,"PG_B2",154.112516098817
2016-09-15,"PG_B3",101.239980633708
2016-09-15,"PG_B4",112.514981391535
2016-09-15,"PG_B5",157.149544863459
2016-09-16,"PG_B1",163.490686104362
2016-09-16,"PG_B2",147.037817585763
2016-09-16,"PG_B3",99.5104631771478
2016-09-16,"PG_B4",104.049706680124
2016-09-16,"PG_B5",139.752925877763
2016-09-17,"PG_B1",176.443364572486
2016-09-17,"PG_B2",161.254536939468
2016-09-17,"PG_B3",116.41831190489
2016-09-17,"PG_B4",131.930864820539
2016-09-17,"PG_B5",146.723016905072
2016-09-18,"PG_B1",189.61298160361
2016-09-18,"PG_B2",174.33263083948
2016-09-18,"PG_B3",113.443434289096
2016-09-18,"PG_B4",130.249794991484
2016-09-18,"PG_B5",159.672301690507
2016-09-19,"PG_B1",175.485942381118
2016-09-19,"PG_B2",148.372555906802
2016-09-19,"PG_B3",107.084835117543
2016-09-19,"PG_B4",113.095313189932
2016-09-19,"PG_B5",141.248374512354
2016-09-20,"PG_B1",168.694319102164
2016-09-20,"PG_B2",147.637864418686
2016-09-20,"PG_B3",97.832051213083
2016-09-20,"PG_B4",119.709203305368
2016-09-20,"PG_B5",136.483745123537
2016-09-21,"PG_B1",171.393034825871
2016-09-21,"PG_B2",157.879639386489
2016-09-21,"PG_B3",98.9859594383775
2016-09-21,"PG_B4",111.168233141992
2016-09-21,"PG_B5",143.479843953186
2016-09-22,"PG_B1",168.824482239963
2016-09-22,"PG_B2",140.135815478281
2016-09-22,"PG_B3",96.8072516004088
2016-09-22,"PG_B4",106.601274206775
2016-09-22,"PG_B5",143.617685305592
2016-09-23,"PG_B1",167.094758764318
2016-09-23,"PG_B2",144.64055731179
2016-09-23,"PG_B3",105.070202808112
2016-09-23,"PG_B4",106.705355453227
2016-09-23,"PG_B5",134.941482444733
2016-09-24,"PG_B1",169.515793127386
2016-09-24,"PG_B2",164.491862779534
2016-09-24,"PG_B3",112.085104093819
2016-09-24,"PG_B4",130.10786601905
2016-09-24,"PG_B5",148.226267880364
2016-09-25,"PG_B1",171.884762235335
2016-09-25,"PG_B2",169.207352768997
2016-09-25,"PG_B3",112.588089730486
2016-09-25,"PG_B4",124.074307702012
2016-09-25,"PG_B5",159.529258777633
2016-09-26,"PG_B1",170.693046395927
2016-09-26,"PG_B2",155.262849783398
2016-09-26,"PG_B3",105.497875087417
2016-09-26,"PG_B4",110.461742256986
2016-09-26,"PG_B5",143.256176853056
2016-09-27,"PG_B1",165.871225269004
2016-09-27,"PG_B2",149.291652031378
2016-09-27,"PG_B3",102.644036795955
2016-09-27,"PG_B4",109.76155932631
2016-09-27,"PG_B5",137.178153446034
2016-09-28,"PG_B1",171.135601064445
2016-09-28,"PG_B2",151.396206533193
2016-09-28,"PG_B3",101.390607348432
2016-09-28,"PG_B4",105.15044471078
2016-09-28,"PG_B5",139.422626788036
2016-09-29,"PG_B1",163.305565197269
2016-09-29,"PG_B2",154.721344104906
2016-09-29,"PG_B3",100.632094249287
2016-09-29,"PG_B4",111.076767804201
2016-09-29,"PG_B5",138.301690507152
2016-09-30,"PG_B1",160.389910910563
2016-09-30,"PG_B2",153.866643250205
2016-09-30,"PG_B3",103.405239657862
2016-09-30,"PG_B4",111.578250173469
2016-09-30,"PG_B5",140.507152145644
2016-10-01,"PG_B1",171.884762235335
2016-10-01,"PG_B2",161.169652265543
2016-10-01,"PG_B3",109.809564796385
2016-10-01,"PG_B4",123.396202611493
2016-10-01,"PG_B5",142.205461638492
2016-10-02,"PG_B1",193.1592039801
2016-10-02,"PG_B2",160.475939585529
2016-10-02,"PG_B3",119.995696379579
2016-10-02,"PG_B4",127.527912697912
2016-10-02,"PG_B5",158.96488946684
2016-10-03,"PG_B1",177.392109221335
2016-10-03,"PG_B2",145.135230066737
2016-10-03,"PG_B3",102.770455645812
2016-10-03,"PG_B4",111.527786538825
2016-10-03,"PG_B5",142.299089726918
2016-10-04,"PG_B1",166.091056346176
2016-10-04,"PG_B2",148.044725441986
2016-10-04,"PG_B3",102.945290225402
2016-10-04,"PG_B4",110.070649088501
2016-10-04,"PG_B5",139.089726918075
2016-10-05,"PG_B1",163.675807011454
2016-10-05,"PG_B2",153.442219880576
2016-10-05,"PG_B3",101.078594867933
2016-10-05,"PG_B4",107.493849744528
2016-10-05,"PG_B5",136.241872561769
2016-10-06,"PG_B1",154.558602337151
2016-10-06,"PG_B2",144.599578503688
2016-10-06,"PG_B3",102.466512453602
2016-10-06,"PG_B4",103.866776004542
2016-10-06,"PG_B5",138.195058517555
2016-10-07,"PG_B1",156.189980330904
2016-10-07,"PG_B2",146.303126097647
2016-10-07,"PG_B3",106.436602291678
2016-10-07,"PG_B4",109.99179965937
2016-10-07,"PG_B5",138.449934980494
2016-10-08,"PG_B1",163.071271549231
2016-10-08,"PG_B2",156.337079967217
2016-10-08,"PG_B3",114.777556619506
2016-10-08,"PG_B4",124.531634390967
2016-10-08,"PG_B5",152.941482444733
2016-10-09,"PG_B1",183.764317945158
2016-10-09,"PG_B2",161.526753307575
2016-10-09,"PG_B3",110.441659045672
2016-10-09,"PG_B4",130.038478521415
2016-10-09,"PG_B5",160.039011703511
2016-10-10,"PG_B1",173.218211269235
2016-10-10,"PG_B2",150.693712680014
2016-10-10,"PG_B3",100.11028027328
2016-10-10,"PG_B4",114.21497508358
2016-10-10,"PG_B5",153.027308192458
2016-10-11,"PG_B1",175.483049866944
2016-10-11,"PG_B2",145.583069898138
2016-10-11,"PG_B3",104.481144763032
2016-10-11,"PG_B4",114.356904056015
2016-10-11,"PG_B5",148.078023407022
2016-10-12,"PG_B1",160.253962744417
2016-10-12,"PG_B2",152.81875658588
2016-10-12,"PG_B3",100.406154177202
2016-10-12,"PG_B4",111.543556424651
2016-10-12,"PG_B5",144.944083224967
2016-10-13,"PG_B1",168.147633923406
2016-10-13,"PG_B2",149.639971900246
2016-10-13,"PG_B3",100.373877024046
2016-10-13,"PG_B4",107.61054689964
2016-10-13,"PG_B5",146.353706111834
2016-10-14,"PG_B1",158.27837556404
2016-10-14,"PG_B2",154.586699449713
2016-10-14,"PG_B3",106.242939372747
2016-10-14,"PG_B4",100.378477259825
2016-10-14,"PG_B5",137.828348504551
2016-10-15,"PG_B1",173.484322573181
2016-10-15,"PG_B2",176.645006439527
2016-10-15,"PG_B3",108.881596643176
2016-10-15,"PG_B4",120.923484513972
2016-10-15,"PG_B5",143.300390117035
2016-10-16,"PG_B1",178.771838482009
2016-10-16,"PG_B2",157.502048940405
2016-10-16,"PG_B3",116.542040991984
2016-10-16,"PG_B4",124.929035513783
2016-10-16,"PG_B5",159.435630689207
2016-10-17,"PG_B1",164.905125535115
2016-10-17,"PG_B2",149.648753073411
2016-10-17,"PG_B3",106.318252730109
2016-10-17,"PG_B4",109.326310477512
2016-10-17,"PG_B5",138.046814044213
2016-10-18,"PG_B1",171.832696980215
2016-10-18,"PG_B2",151.700620536237
2016-10-18,"PG_B3",110.000537952553
2016-10-18,"PG_B4",114.788998927648
2016-10-18,"PG_B5",152.618985695709
2016-10-19,"PG_B1",157.069304639593
2016-10-19,"PG_B2",146.443624868282
2016-10-19,"PG_B3",99.5239119909624
2016-10-19,"PG_B4",104.320948716331
2016-10-19,"PG_B5",140.065019505852
2016-10-20,"PG_B1",161.607659377531
2016-10-20,"PG_B2",153.52417749678
2016-10-20,"PG_B3",105.586637258594
2016-10-20,"PG_B4",107.894404844509
2016-10-20,"PG_B5",148.301690507152
2016-10-21,"PG_B1",159.07092444753
2016-10-21,"PG_B2",146.022128556375
2016-10-21,"PG_B3",105.21544999731
2016-10-21,"PG_B4",105.642465148552
2016-10-21,"PG_B5",140.286085825748
2016-10-22,"PG_B1",159.591576998727
2016-10-22,"PG_B2",161.801896733404
2016-10-22,"PG_B3",99.7417827747593
2016-10-22,"PG_B4",116.593073866145
2016-10-22,"PG_B5",142.501950585176
2016-10-23,"PG_B1",168.815804697443
2016-10-23,"PG_B2",172.807633766538
2016-10-23,"PG_B3",106.121900048416
2016-10-23,"PG_B4",125.745915599571
2016-10-23,"PG_B5",159.196358907672
2016-10-24,"PG_B1",158.498206641213
2016-10-24,"PG_B2",146.423135464231
2016-10-24,"PG_B3",102.533756522675
2016-10-24,"PG_B4",116.176748880338
2016-10-24,"PG_B5",145.253576072822
2016-10-25,"PG_B1",160.320490570404
2016-10-25,"PG_B2",148.334504156422
2016-10-25,"PG_B3",100.231319597611
2016-10-25,"PG_B4",104.418722008453
2016-10-25,"PG_B5",141.46944083225
2016-10-26,"PG_B1",165.691889390258
2016-10-26,"PG_B2",148.668188736682
2016-10-26,"PG_B3",104.639840766044
2016-10-26,"PG_B4",109.036144578313
2016-10-26,"PG_B5",147.734720416125
2016-10-27,"PG_B1",158.784565544371
2016-10-27,"PG_B2",143.894157592788
2016-10-27,"PG_B3",105.298832642961
2016-10-27,"PG_B4",98.3504699425976
2016-10-27,"PG_B5",140.808842652796
2016-10-28,"PG_B1",149.028115237765
2016-10-28,"PG_B2",139.629434492448
2016-10-28,"PG_B3",103.362203453655
2016-10-28,"PG_B4",97.602977354444
2016-10-28,"PG_B5",134.171651495449
2016-10-29,"PG_B1",159.562651856994
2016-10-29,"PG_B2",159.313897670062
2016-10-29,"PG_B3",110.885469901555
2016-10-29,"PG_B4",117.192329527534
2016-10-29,"PG_B5",152.551365409623
2016-10-30,"PG_B1",167.589378687956
2016-10-30,"PG_B2",163.94743004332
2016-10-30,"PG_B3",103.722631663887
2016-10-30,"PG_B4",129.281524001766
2016-10-30,"PG_B5",143.526657997399
2016-10-31,"PG_B1",169.359597362027
2016-10-31,"PG_B2",158.766537876127
2016-10-31,"PG_B3",106.143418150519
2016-10-31,"PG_B4",109.007758783826
2016-10-31,"PG_B5",141.31599479844
2016-11-01,"PG_B1",163.591924100428
2016-11-01,"PG_B2",146.12457557663
2016-11-01,"PG_B3",103.676905696918
2016-11-01,"PG_B4",105.979940705229
2016-11-01,"PG_B5",136.218465539662
2016-11-02,"PG_B1",161.248987620039
2016-11-02,"PG_B2",144.983023065215
2016-11-02,"PG_B3",103.590833288504
2016-11-02,"PG_B4",107.705166214597
2016-11-02,"PG_B5",141.919375812744
2016-11-03,"PG_B1",157.037486983686
2016-11-03,"PG_B2",157.712797096359
2016-11-03,"PG_B3",103.528968744957
2016-11-03,"PG_B4",106.348956033558
2016-11-03,"PG_B5",141.817945383615
2016-11-04,"PG_B1",158.914728682171
2016-11-04,"PG_B2",154.460835967685
2016-11-04,"PG_B3",106.979934369789
2016-11-04,"PG_B4",102.901658991989
2016-11-04,"PG_B5",132.22366710013
2016-11-05,"PG_B1",158.336225847507
2016-11-05,"PG_B2",166.853998360848
2016-11-05,"PG_B3",106.936898165582
2016-11-05,"PG_B4",123.58228726424
2016-11-05,"PG_B5",144.436931079324
2016-11-06,"PG_B1",170.256276755756
2016-11-06,"PG_B2",168.109706123405
2016-11-06,"PG_B3",107.525956210662
2016-11-06,"PG_B4",124.474862801993
2016-11-06,"PG_B5",147.758127438231
2016-11-07,"PG_B1",160.265532801111
2016-11-07,"PG_B2",146.01334738321
2016-11-07,"PG_B3",102.444994351498
2016-11-07,"PG_B4",117.627578376333
2016-11-07,"PG_B5",139.331599479844
2016-11-08,"PG_B1",162.796482702765
2016-11-08,"PG_B2",144.690317293057
2016-11-08,"PG_B3",103.098606702889
2016-11-08,"PG_B4",114.464139279632
2016-11-08,"PG_B5",142.442132639792
2016-11-09,"PG_B1",160.962628716881
2016-11-09,"PG_B2",149.569722514928
2016-11-09,"PG_B3",104.828124159449
2016-11-09,"PG_B4",118.321453352678
2016-11-09,"PG_B5",141.045513654096
2016-11-10,"PG_B1",161.671294689344
2016-11-10,"PG_B2",160.619365413886
2016-11-10,"PG_B3",107.01759104847
2016-11-10,"PG_B4",114.684917681196
2016-11-10,"PG_B5",143.211963589077
2016-11-11,"PG_B1",152.629295383547
2016-11-11,"PG_B2",152.025523943332
2016-11-11,"PG_B3",101.530475012104
2016-11-11,"PG_B4",111.530940515991
2016-11-11,"PG_B5",133.302990897269
2016-11-12,"PG_B1",158.845308342011
2016-11-12,"PG_B2",162.472192951645
2016-11-12,"PG_B3",110.850502985637
2016-11-12,"PG_B4",120.709014066738
2016-11-12,"PG_B5",138.53055916775
2016-11-13,"PG_B1",176.029735045702
2016-11-13,"PG_B2",169.845451352301
2016-11-13,"PG_B3",105.024476841143
2016-11-13,"PG_B4",130.527344982022
2016-11-13,"PG_B5",159.685305591677
2016-11-14,"PG_B1",165.952215665857
2016-11-14,"PG_B2",147.213441049057
2016-11-14,"PG_B3",97.2107160148475
2016-11-14,"PG_B4",108.083643474421
2016-11-14,"PG_B5",135.446033810143
2016-11-15,"PG_B1",164.202244590999
2016-11-15,"PG_B2",150.465402177731
2016-11-15,"PG_B3",99.4808757867556
2016-11-15,"PG_B4",109.44616160979
2016-11-15,"PG_B5",134.905071521456
2016-11-16,"PG_B1",160.479578849936
2016-11-16,"PG_B2",142.937009717832
2016-11-16,"PG_B3",97.724460702566
2016-11-16,"PG_B4",99.2525074118463
2016-11-16,"PG_B5",134.041612483745
2016-11-17,"PG_B1",159.212657642022
2016-11-17,"PG_B2",155.473597939351
2016-11-17,"PG_B3",104.201409435688
2016-11-17,"PG_B4",110.546899640447
2016-11-17,"PG_B5",137.089726918075
2016-11-18,"PG_B1",153.245400902464
2016-11-18,"PG_B2",144.330289193303
2016-11-18,"PG_B3",102.966808327506
2016-11-18,"PG_B4",105.040055509998
2016-11-18,"PG_B5",141.573472041612
2016-11-19,"PG_B1",158.376721045933
2016-11-19,"PG_B2",158.942161339422
2016-11-19,"PG_B3",112.216902469202
2016-11-19,"PG_B4",122.355390146975
