"site","block","service_point_sn","pub_cust_id","meter_sn","meter_type","supply","floor","month.end","MonthlyConsumption","NetConsumption"
"Punggol","PG_B2","3004521003","008922793834","WS500095A","SUB","Direct","#03","2017-10-31",9710,9301
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-05-31",2942,5452
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-06-30",5226,10970
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-07-31",12954,8680
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-08-31",20802,7784
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-09-30",26730,7255
"Punggol","PG_B2","3004521017","008934843429","WS500099A","SUB","Direct","#04","2017-10-31",20423,9301
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-05-31",2164,13210
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-06-30",4117,-11812
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-07-31",2096,15789
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-08-31",388,35673
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-09-30",152,8066
"Punggol","PG_B2","3004521035","008901478233","WS500105A","SUB","Indirect","#05","2017-10-31",0,19455
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-05-31",7414,13210
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-06-30",15354,-11812
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-07-31",14709,15789
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-08-31",13177,35673
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-09-30",13210,8066
"Punggol","PG_B2","3004521048","008901367378","WS500111A","SUB","Indirect","#06","2017-10-31",13512,19455
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-05-31",13014,13210
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-06-30",26724,-11812
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-07-31",24853,15789
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-08-31",23539,35673
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-09-30",22807,8066
"Punggol","PG_B2","3004521061","008901377187","WS500117A","SUB","Indirect","#07","2017-10-31",24187,19455
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-05-31",8442,13210
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-06-30",30986,-11812
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-07-31",20831,15789
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-08-31",19403,35673
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-09-30",23014,8066
"Punggol","PG_B2","3004521085","008918262547","WS500123A","SUB","Indirect","#08","2017-10-31",21638,19455
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-05-31",4272,13210
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-06-30",7193,-11812
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-07-31",6662,15789
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-08-31",5708,35673
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-09-30",6274,8066
"Punggol","PG_B2","3004521097","008928500555","WS500129A","SUB","Indirect","#09","2017-10-31",7829,19455
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-05-31",1561,13210
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-06-30",22823,-11812
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-07-31",55975,15789
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-08-31",52251,35673
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-09-30",49390,8066
"Punggol","PG_B2","3004521109","008935337686","WS500135A","SUB","Indirect","#10","2017-10-31",71990,19455
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-05-31",11474,13210
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-06-30",9418,-11812
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-07-31",16937,15789
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-08-31",21182,35673
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-09-30",19449,8066
"Punggol","PG_B2","3004521123","008933692405","WS500141A","SUB","Indirect","#11","2017-10-31",18062,19455
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-05-31",6406,13210
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-06-30",5997,-11812
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-07-31",7937,15789
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-08-31",7831,35673
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-09-30",10947,8066
"Punggol","PG_B2","3004521137","8936373813","WS500147A","SUB","Indirect","#12","2017-10-31",8122,19455
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-05-31",15258,13210
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-06-30",31779,-11812
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-07-31",32847,15789
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-08-31",31387,35673
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-09-30",29526,8066
"Punggol","PG_B2","3004521153","008901411804","WS500153A","SUB","Indirect","#13","2017-10-31",31662,19455
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-05-31",16569,13210
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-06-30",29389,-11812
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-07-31",30215,15789
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-08-31",28477,35673
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-09-30",29360,8066
"Punggol","PG_B2","3004521172","008902246449","WS500159A","SUB","Indirect","#14","2017-10-31",28199,19455
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-05-31",8192,13210
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-06-30",15581,-11812
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-07-31",22205,15789
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-08-31",19342,35673
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-09-30",18897,8066
"Punggol","PG_B2","3004521189","008901381890","WS500165A","SUB","Indirect","#15","2017-10-31",18325,19455
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-05-31",22966,13210
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-06-30",55870,-11812
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-07-31",64463,15789
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-08-31",66470,35673
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-09-30",51140,8066
"Punggol","PG_B2","3004521205","008934667364","WS500171A","SUB","Indirect","#16","2017-10-31",60742,19455
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-05-31",4284,13210
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-06-30",6008,-11812
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-07-31",6239,15789
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-08-31",6769,35673
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-09-30",7276,8066
"Punggol","PG_B2","3004521221","008902994337","WS500177A","SUB","Indirect","#17","2017-10-31",7873,19455
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-05-31",23541,5452
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-06-30",34900,10970
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-07-31",34098,8680
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-08-31",31968,7784
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-09-30",29006,7255
"Punggol","PG_B2","3004521232","008904667337","WS500092A","SUB","Direct","#02","2017-10-31",28969,9301
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-05-31",13830,5452
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-06-30",3653,10970
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-07-31",4146,8680
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-08-31",6590,7784
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-09-30",6691,7255
"Punggol","PG_B2","3004521247","008922512804","WS500096A","SUB","Direct","#03","2017-10-31",2507,9301
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-05-31",5552,5452
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-06-30",7974,10970
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-07-31",10189,8680
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-08-31",11932,7784
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-09-30",11496,7255
"Punggol","PG_B2","3004521264","008931078508","WS500100A","SUB","Direct","#04","2017-10-31",12033,9301
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-05-31",16101,13210
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-06-30",18664,-11812
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-07-31",14522,15789
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-08-31",10712,35673
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-09-30",24674,8066
"Punggol","PG_B2","3004521276","008932919742","WS500106A","SUB","Indirect","#05","2017-10-31",22557,19455
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-05-31",4269,13210
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-06-30",6964,-11812
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-07-31",6982,15789
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-08-31",6833,35673
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-09-30",6392,8066
"Punggol","PG_B2","3004521285","008901543234","WS500112A","SUB","Indirect","#06","2017-10-31",6888,19455
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-05-31",5947,13210
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-06-30",10304,-11812
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-07-31",9003,15789
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-08-31",8256,35673
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-09-30",6262,8066
"Punggol","PG_B2","3004521305","008903945387","WS500118A","SUB","Indirect","#07","2017-10-31",5730,19455
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-05-31",15833,13210
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-06-30",29579,-11812
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-07-31",29570,15789
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-08-31",28691,35673
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-09-30",28127,8066
"Punggol","PG_B2","3004521323","008911236084","WS500124A","SUB","Indirect","#08","2017-10-31",29150,19455
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-05-31",10604,13210
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-06-30",15516,-11812
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-07-31",30471,15789
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-08-31",22738,35673
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-09-30",10369,8066
"Punggol","PG_B2","3004521354","008901630551","WS500130A","SUB","Indirect","#09","2017-10-31",10090,19455
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-05-31",14950,13210
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-06-30",20448,-11812
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-07-31",27042,15789
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-08-31",25875,35673
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-09-30",21709,8066
"Punggol","PG_B2","3004521366","008918124754","WS500136A","SUB","Indirect","#10","2017-10-31",27377,19455
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-05-31",0,13210
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-06-30",0,-11812
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-07-31",0,15789
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-08-31",0,35673
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-09-30",0,8066
"Punggol","PG_B2","3004521383","008920494492","WS500142A","SUB","Indirect","#11","2017-10-31",0,19455
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-05-31",2731,13210
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-06-30",6464,-11812
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-07-31",7262,15789
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-08-31",7849,35673
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-09-30",7137,8066
"Punggol","PG_B2","3004521398","008930070084","WS500148A","SUB","Indirect","#12","2017-10-31",6336,19455
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-05-31",8296,13210
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-06-30",8555,-11812
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-07-31",13107,15789
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-08-31",15780,35673
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-09-30",17254,8066
"Punggol","PG_B2","3004521424","008924285334","WS500154A","SUB","Indirect","#13","2017-10-31",16127,19455
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-05-31",9150,13210
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-06-30",16528,-11812
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-07-31",16467,15789
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-08-31",16865,35673
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-09-30",12566,8066
"Punggol","PG_B2","3004521454","008901396823","WS500160A","SUB","Indirect","#14","2017-10-31",16827,19455
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-05-31",13895,13210
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-06-30",27674,-11812
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-07-31",27282,15789
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-08-31",28716,35673
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-09-30",27307,8066
"Punggol","PG_B2","3004521473","008901422959","WS500166A","SUB","Indirect","#15","2017-10-31",27233,19455
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-05-31",26250,13210
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-06-30",42057,-11812
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-07-31",48192,15789
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-08-31",45414,35673
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-09-30",46665,8066
"Punggol","PG_B2","3004521490","008901543762","WS500172A","SUB","Indirect","#16","2017-10-31",43984,19455
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-05-31",9676,13210
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-06-30",16851,-11812
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-07-31",18402,15789
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-08-31",14431,35673
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-09-30",15655,8066
"Punggol","PG_B2","3004521507","008935705254","WS500178A","SUB","Indirect","#17","2017-10-31",15154,19455
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-05-31",14721,5452
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-06-30",25686,10970
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-07-31",22711,8680
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-08-31",28741,7784
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-09-30",30137,7255
"Punggol","PG_B2","3004521518","008931344645","WS500093A","SUB","Direct","#02","2017-10-31",29994,9301
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-05-31",9801,5452
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-06-30",17648,10970
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-07-31",21105,8680
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-08-31",16633,7784
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-09-30",17485,7255
"Punggol","PG_B2","3004521535","008903997891","WS500097A","SUB","Direct","#03","2017-10-31",17591,9301
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-05-31",12174,5452
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-06-30",24548,10970
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-07-31",22224,8680
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-08-31",22388,7784
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-09-30",20747,7255
"Punggol","PG_B2","3004521564","008901380504","WS500101A","SUB","Direct","#04","2017-10-31",22478,9301
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-05-31",11774,13210
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-06-30",24570,-11812
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-07-31",27755,15789
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-08-31",23228,35673
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-09-30",22954,8066
"Punggol","PG_B2","3004521588","008924120135","WS500107A","SUB","Indirect","#05","2017-10-31",21597,19455
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-05-31",26779,13210
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-06-30",43676,-11812
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-07-31",16602,15789
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-08-31",14601,35673
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-09-30",15584,8066
"Punggol","PG_B2","3004521613","008901462443","WS500113A","SUB","Indirect","#06","2017-10-31",16222,19455
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-05-31",4478,13210
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-06-30",5409,-11812
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-07-31",8719,15789
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-08-31",7952,35673
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-09-30",9608,8066
"Punggol","PG_B2","3004521635","008902709800","WS500119A","SUB","Indirect","#07","2017-10-31",7588,19455
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-05-31",5742,13210
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-06-30",8724,-11812
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-07-31",7371,15789
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-08-31",7422,35673
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-09-30",7506,8066
"Punggol","PG_B2","3004521658","008901889207","WS500125A","SUB","Indirect","#08","2017-10-31",5705,19455
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-05-31",10212,13210
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-06-30",15973,-11812
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-07-31",18272,15789
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-08-31",18198,35673
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-09-30",18334,8066
"Punggol","PG_B2","3004521680","008901372592","WS500131A","SUB","Indirect","#09","2017-10-31",17574,19455
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-05-31",11700,13210
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-06-30",21181,-11812
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-07-31",21556,15789
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-08-31",22480,35673
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-09-30",23690,8066
"Punggol","PG_B2","3004521692","008906505691","WS500137A","SUB","Indirect","#10","2017-10-31",26212,19455
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-05-31",3515,13210
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-06-30",6500,-11812
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-07-31",5327,15789
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-08-31",4708,35673
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-09-30",4377,8066
"Punggol","PG_B2","3004521705","008903602012","WS500143A","SUB","Indirect","#11","2017-10-31",4952,19455
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-05-31",15485,13210
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-06-30",22353,-11812
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-07-31",17933,15789
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-08-31",16542,35673
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-09-30",17490,8066
"Punggol","PG_B2","3004521715","008931512118","WS500149A","SUB","Indirect","#12","2017-10-31",18566,19455
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-05-31",13078,13210
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-06-30",15734,-11812
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-07-31",17631,15789
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-08-31",14158,35673
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-09-30",18288,8066
"Punggol","PG_B2","3004521729","008929984683","WS500155A","SUB","Indirect","#13","2017-10-31",23103,19455
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-05-31",9403,13210
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-06-30",14164,-11812
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-07-31",17812,15789
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-08-31",16821,35673
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-09-30",15386,8066
"Punggol","PG_B2","3004521743","008922747517","WS500161A","SUB","Indirect","#14","2017-10-31",16433,19455
"Punggol","PG_B2","3004521757","008901393457","WS500167A","SUB","Indirect","#15","2017-05-31",5479,13210
"Punggol","PG_B2","3004521757","008901393457","WS500167A","SUB","Indirect","#15","2017-06-30",10999,-11812
"Punggol","PG_B2","3004521757","008901393457","WS500167A","SUB","Indirect","#15","2017-07-31",11344,15789
"Punggol","PG_B2","3004521757","008901393457","WS500167A","SUB","Indirect","#15","2017-08-31",10793,35673
